Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo
262.6808472,-0.179859027266502,0,0.0232617,2
262.7594299,-0.179859027266502,0,0.0232588,2
262.8436584,-0.179859027266502,0,0.0232561,2
262.9200745,-0.179859027266502,0,0.0232529,2
263.0010681,-0.179859027266502,0,0.02325,2
263.092041,-0.179859027266502,0,0.0232469,2
263.155365,-0.179859027266502,0,0.0232446,2
263.2173767,-0.179859027266502,0,0.0232422,2
263.302887,-0.179859027266502,0,0.0232393,2
263.385498,-0.179859027266502,0,0.0232365,2
263.4624634,-0.179859027266502,0,0.0232335,2
263.5097656,-0.179859027266502,0,0.0232317,2
263.5924988,-0.179859027266502,0,0.0232289,2
263.6560364,-0.179859027266502,0,0.0232268,2
263.7225952,-0.179859027266502,0,0.0232241,2
263.7663269,-0.179859027266502,0,0.0232224,2
263.8518982,-0.179859027266502,0,0.0232191,2
263.8999634,-0.179859027266502,0,0.0232177,2
263.9952087,-0.179859027266502,0,0.0232142,2
264.0907898,-0.179859027266502,0,0.0232109,2
264.1412659,-0.179859027266502,0,0.0232091,2
264.2257385,-0.179859027266502,0,0.0232064,2
264.2679749,-0.179859027266502,0,0.0232044,2
264.3534546,-0.179859027266502,0,0.0232014,2
264.4113464,-0.179859027266502,0,0.023199,2
264.4606628,-0.179859027266502,0,0.0231972,2
264.5629272,-0.179859027266502,0,0.0231938,2
264.6573181,-0.179859027266502,0,0.0231903,2
264.7050171,-0.179859027266502,0,0.0231888,2
264.7881165,-0.179859027266502,0,0.0231861,2
264.8341675,-0.179859027266502,0,0.0231841,2
264.897644,-0.179859027266502,0,0.0231819,2
264.9788513,-0.179859027266502,0,0.0231792,2
265.0668335,-0.179859027266502,0,0.0231758,2
265.1641846,-0.179859027266502,0,0.0231726,2
265.2425537,-0.179859027266502,0,0.02317,2
265.311554,-0.179859027266502,0,0.0231676,2
265.3916931,-0.179859027266502,0,0.0231647,2
265.4410095,-0.179859027266502,0,0.0231629,2
265.520874,-0.179859027266502,0,0.02316,2
265.5692444,-0.179859027266502,0,0.0231582,2
265.6639099,-0.179859027266502,0,0.0231549,2
265.7661133,-0.179859027266502,0,0.0231513,2
265.8634644,-0.179859027266502,0,0.0231484,2
265.9375,-0.179859027266502,0,0.0231457,2
266.0031738,-0.179859027266502,0,0.0231435,2
266.0668335,-0.179859027266502,0,0.0231414,2
266.1137085,-0.179859027266502,0,0.0231395,2
266.2131653,-0.179859027266502,0,0.023136,2
266.2955322,-0.179859027266502,0,0.0231335,2
266.3610229,-0.179859027266502,0,0.0231313,2
266.4475098,-0.179859027266502,0,0.0231282,2
266.4884033,-0.179859027266502,0,0.0231265,2
266.5756226,-0.179859027266502,0,0.0231238,2
266.6253357,-0.179859027266502,0,0.0231219,2
266.7201233,-0.179859027266502,0,0.0231187,2
266.758728,-0.179859027266502,0,0.0231172,2
266.8258057,-0.179859027266502,0,0.0231149,2
266.9248047,-0.179859027266502,0,0.0231114,2
267.0058899,-0.179859027266502,0,0.0231083,2
267.0897217,-0.179859027266502,0,0.0231059,2
267.159668,-0.179859027266502,0,0.0231032,2
267.2119751,-0.179859027266502,0,0.0231019,2
267.2840271,-0.179859027266502,0,0.0230986,2
267.341156,-0.179859027266502,0,0.0230967,2
267.4074707,-0.179859027266502,0,0.0230945,2
267.5048523,-0.179859027266502,0,0.0230913,2
267.552887,-0.179859027266502,0,0.0230894,2
267.6333008,-0.179859027266502,0,0.0230869,2
267.7025146,-0.179859027266502,0,0.0230848,2
267.7468262,-0.179859027266502,0,0.0230834,2
267.8348694,-0.179859027266502,0,0.0230802,2
267.8787231,-0.179859027266502,0,0.0230782,2
267.9285889,-0.179859027266502,0,0.0230765,2
268.01297,-0.179859027266502,0,0.0230738,2
268.0892334,-0.179859027266502,0,0.0230713,2
268.1836548,-0.179859027266502,0,0.023068,2
268.2825623,-0.179859027266502,0,0.0230652,2
268.3476868,-0.179859027266502,0,0.0230629,2
268.3970642,-0.179859027266502,0,0.0230614,2
268.4810181,-0.179859027266502,0,0.0230585,2
268.5462036,-0.179859027266502,0,0.0230566,2
268.6278992,-0.179859027266502,0,0.0230539,2
268.7254333,-0.179859027266502,0,0.0230508,2
268.7934875,-0.179859027266502,0,0.0230484,2
268.8639832,-0.179859027266502,0,0.0230465,2
268.9214783,-0.179859027266502,0,0.0230446,2
268.9666443,-0.179859027266502,0,0.0230432,2
269.0007629,-0.179859027266502,0,0.0230419,2
269.0679932,-0.179859027266502,0,0.0230397,2
269.1557007,-0.179859027266502,0,0.0230371,2
269.2206116,-0.179859027266502,0,0.0230353,2
269.3066406,-0.179859027266502,0,0.0230326,2
269.37854,-0.179859027266502,0,0.0230302,2
269.4463501,-0.179859027266502,0,0.023028,2
269.5345764,-0.179859027266502,0,0.0230256,2
269.5910034,-0.179859027266502,0,0.0230235,2
269.6419067,-0.179859027266502,0,0.0230221,2
269.7355347,-0.179859027266502,0,0.0230191,2
269.8017578,-0.179859027266502,0,0.0230173,2
269.8755798,-0.179859027266502,0,0.0230145,2
269.9720459,-0.179859027266502,0,0.0230118,2
270.0384216,-0.179859027266502,0,0.0230096,2
270.1037903,-0.179859027266502,0,0.0230079,2
270.1660156,-0.179859027266502,0,0.0230057,2
270.2293091,-0.179859027266502,0,0.0230038,2
270.3128967,-0.179859027266502,0,0.0230011,2
270.3748474,-0.179859027266502,0,0.0229991,2
270.4368591,-0.179859027266502,0,0.0229968,2
270.4891357,-0.179859027266502,0,0.0229951,2
270.551178,-0.179859027266502,0,0.0229931,2
270.6237793,-0.179859027266502,0,0.022991,2
270.7159119,-0.179859027266502,0,0.0229877,2
270.7875061,-0.179859027266502,0,0.0229858,2
270.8507996,-0.179859027266502,0,0.0229837,2
270.9318848,-0.179859027266502,0,0.0229812,2
271.0109558,-0.179859027266502,0,0.0229789,2
271.0578308,-0.179859027266502,0,0.0229774,2
271.1419067,-0.179859027266502,0,0.0229749,2
271.1923218,-0.179859027266502,0,0.0229735,2
271.2575073,-0.179859027266502,0,0.0229714,2
271.3377991,-0.179859027266502,0,0.0229685,2
271.4073181,-0.179859027266502,0,0.0229667,2
271.4533081,-0.179859027266502,0,0.022965,2
271.5505371,-0.179859027266502,0,0.0229618,2
271.6450806,-0.179859027266502,0,0.0229588,2
271.6943359,-0.179859027266502,0,0.0229572,2
271.7738342,-0.179859027266502,0,0.0229546,2
271.8276672,-0.179859027266502,0,0.0229528,2
271.9113159,-0.179859027266502,0,0.0229503,2
271.9624329,-0.179859027266502,0,0.0229486,2
272.0311279,-0.179859027266502,0,0.0229465,2
272.1118774,-0.179859027266502,0,0.0229439,2
272.1937256,-0.179859027266502,0,0.0229415,2
272.2367859,-0.179859027266502,0,0.0229398,2
272.3060303,-0.179859027266502,0,0.0229375,2
272.3639526,-0.179859027266502,0,0.0229355,2
272.4318237,-0.179859027266502,0,0.0229332,2
272.4954529,-0.179859027266502,0,0.0229311,2
272.5920715,-0.179859027266502,0,0.022928,2
272.6384583,-0.179859027266502,0,0.0229264,2
272.717804,-0.179859027266502,0,0.0229237,2
272.7872314,-0.179859027266502,0,0.0229214,2
272.854248,-0.179859027266502,0,0.0229192,2
272.9046326,-0.179859027266502,0,0.0229177,2
272.967804,-0.179859027266502,0,0.0229156,2
273.0469971,-0.179859027266502,0,0.0229132,2
273.1151733,-0.179859027266502,0,0.022911,2
273.1844788,-0.179859027266502,0,0.0229087,2
273.2313843,-0.179859027266502,0,0.0229072,2
273.31427,-0.179859027266502,0,0.0229045,2
273.39151,-0.179859027266502,0,0.022902,2
273.4381409,-0.179859027266502,0,0.0229004,2
273.505127,-0.179859027266502,0,0.0228978,2
273.5874329,-0.179859027266502,0,0.0228952,2
273.6484375,-0.179859027266502,0,0.0228932,2
273.7026978,-0.179859027266502,0,0.0228915,2
273.796875,-0.179859027266502,0,0.0228882,2
273.8929749,-0.179859027266502,0,0.0228853,2
273.9662781,-0.179859027266502,0,0.0228833,2
274.0291748,-0.179859027266502,0,0.0228809,2
274.0950317,-0.179859027266502,0,0.0228791,2
274.1415405,-0.179859027266502,0,0.0228776,2
274.2124329,-0.179859027266502,0,0.0228753,2
274.2904968,-0.179859027266502,0,0.0228728,2
274.3711548,-0.179859027266502,0,0.0228701,2
274.4550476,-0.179859027266502,0,0.0228675,2
274.5203857,-0.179859027266502,0,0.0228655,2
274.5966797,-0.179859027266502,0,0.0228628,2
274.6617737,-0.179859027266502,0,0.0228606,2
274.7254639,-0.179859027266502,0,0.0228586,2
274.7765503,-0.179859027266502,0,0.0228571,2
274.8379211,-0.179859027266502,0,0.0228549,2
274.937439,-0.179859027266502,0,0.0228518,2
275.0194702,-0.179859027266502,0,0.0228495,2
275.0988159,-0.179859027266502,0,0.0228468,2
275.151062,-0.179859027266502,0,0.0228451,2
275.2015991,-0.179859027266502,0,0.0228432,2
275.2634888,-0.179859027266502,0,0.0228413,2
275.3443604,-0.179859027266502,0,0.022839,2
275.4245605,-0.179859027266502,0,0.0228364,2
275.4724731,-0.179859027266502,0,0.0228347,2
275.5552063,-0.179859027266502,0,0.0228319,2
275.605896,-0.179859027266502,0,0.02283,2
275.6869812,-0.179859027266502,0,0.0228275,2
275.7680664,-0.179859027266502,0,0.0228249,2
275.8291931,-0.179859027266502,0,0.0228228,2
275.8879089,-0.179859027266502,0,0.0228209,2
275.9421692,-0.179859027266502,0,0.0228192,2
276.0037231,-0.179859027266502,0,0.022817,2
276.0874634,-0.179859027266502,0,0.0228146,2
276.1670227,-0.179859027266502,0,0.022812,2
276.2633362,-0.179859027266502,0,0.0228087,2
276.3298645,-0.179859027266502,0,0.0228066,2
276.3798218,-0.179859027266502,0,0.022805,2
276.4486084,-0.179859027266502,0,0.0228027,2
276.5294495,-0.179859027266502,0,0.0228002,2
276.5964355,-0.179859027266502,0,0.0227981,2
276.6468201,-0.179859027266502,0,0.0227963,2
276.7267456,-0.179859027266502,0,0.0227935,2
276.776123,-0.179859027266502,0,0.0227916,2
276.8703918,-0.179859027266502,0,0.0227883,2
276.9699402,-0.179859027266502,0,0.0227851,2
277.0176697,-0.179859027266502,0,0.0227834,2
277.0834961,-0.179859027266502,0,0.022781,2
277.1581421,-0.179859027266502,0,0.0227787,2
277.2337952,-0.179859027266502,0,0.0227757,2
277.2962646,-0.179859027266502,0,0.0227737,2
277.3612061,-0.179859027266502,0,0.0227713,2
277.4083252,-0.179859027266502,0,0.0227696,2
277.4932556,-0.179859027266502,0,0.022767,2
277.5701904,-0.179859027266502,0,0.0227644,2
277.6352234,-0.179859027266502,0,0.0227621,2
277.6950684,-0.179859027266502,0,0.0227599,2
277.7482605,-0.179859027266502,0,0.0227584,2
277.8323364,-0.179859027266502,0,0.0227555,2
277.8807068,-0.179859027266502,0,0.0227538,2
277.9424133,-0.179859027266502,0,0.0227516,2
278.023407,-0.179859027266502,0,0.0227491,2
278.0886841,-0.179859027266502,0,0.0227465,2
278.1687622,-0.179859027266502,0,0.022744,2
278.2193298,-0.179859027266502,0,0.0227423,2
278.2973328,-0.179859027266502,0,0.0227399,2
278.3771667,-0.179859027266502,0,0.0227367,2
278.4855347,-0.179859027266502,0,0.0227331,2
278.5862122,-0.179859027266502,0,0.0227296,2
278.6898193,-0.179859027266502,0,0.0227261,2
278.7511597,-0.179859027266502,0,0.0227237,2
278.8495789,-0.179859027266502,0,0.0227205,2
278.895813,-0.179859027266502,0,0.0227185,2
278.9773865,-0.179859027266502,0,0.022716,2
279.0268555,-0.179859027266502,0,0.022714,2
279.1074524,-0.179859027266502,0,0.0227112,2
279.1884155,-0.179859027266502,0,0.0227086,2
279.2737122,-0.179859027266502,0,0.0227062,2
279.3402405,-0.179859027266502,0,0.022704,2
279.425293,-0.179859027266502,0,0.0227012,2
279.4706116,-0.179859027266502,0,0.0226998,2
279.5333862,-0.179859027266502,0,0.0226977,2
279.6337585,-0.179859027266502,0,0.0226944,2
279.710083,-0.179859027266502,0,0.0226919,2
279.7934875,-0.179859027266502,0,0.0226893,2
279.8531799,-0.179859027266502,0,0.0226873,2
279.9008179,-0.179859027266502,0,0.0226855,2
279.9861755,-0.179859027266502,0,0.0226827,2
280.0352783,-0.179859027266502,0,0.022681,2
280.100769,-0.179859027266502,0,0.0226787,2
280.1933594,-0.179859027266502,0,0.0226754,2
280.2949219,-0.179859027266502,0,0.0226721,2
280.3559265,-0.179859027266502,0,0.0226698,2
280.4044495,-0.179859027266502,0,0.0226679,2
280.4581604,-0.179859027266502,0,0.0226658,2
280.5424194,-0.179859027266502,0,0.0226632,2
280.5913696,-0.179859027266502,0,0.0226612,2
280.6903381,-0.179859027266502,0,0.022658,2
280.7729797,-0.179859027266502,0,0.0226553,2
280.854187,-0.179859027266502,0,0.0226523,2
280.934021,-0.179859027266502,0,0.0226496,2
281.018219,-0.179859027266502,0,0.0226467,2
281.063324,-0.179859027266502,0,0.0226451,2
281.1303711,-0.179859027266502,0,0.0226427,2
281.2107239,-0.179859027266502,0,0.0226399,2
281.2613525,-0.179859027266502,0,0.0226383,2
281.3564758,-0.179859027266502,0,0.0226348,2
281.4524231,-0.179859027266502,0,0.0226313,2
281.5350952,-0.179859027266502,0,0.0226288,2
281.614624,-0.179859027266502,0,0.0226257,2
281.684082,-0.179859027266502,0,0.0226232,2
281.7442017,-0.179859027266502,0,0.0226211,2
281.7949829,-0.179859027266502,0,0.0226192,2
281.8912048,-0.179859027266502,0,0.0226156,2
281.9846191,-0.179859027266502,0,0.0226124,2
282.0358582,-0.179859027266502,0,0.0226107,2
282.1174622,-0.179859027266502,0,0.0226077,2
282.1647339,-0.179859027266502,0,0.0226059,2
282.2272644,-0.179859027266502,0,0.0226039,2
282.3201599,-0.179859027266502,0,0.0226005,2
282.4080505,-0.179859027266502,0,0.0225975,2
282.4698792,-0.179859027266502,0,0.0225954,2
282.5368652,-0.179859027266502,0,0.0225928,2
282.6173096,-0.179859027266502,0,0.0225899,2
282.665863,-0.179859027266502,0,0.0225882,2
282.7485046,-0.179859027266502,0,0.0225848,2
282.798584,-0.179859027266502,0,0.0225832,2
282.8769531,-0.179859027266502,0,0.0225801,2
282.9303284,-0.179859027266502,0,0.022578,2
283.0262451,-0.179859027266502,0,0.0225745,2
283.1341858,-0.179859027266502,0,0.0225706,2
283.2113342,-0.179859027266502,0,0.0225677,2
283.2939758,-0.179859027266502,0,0.0225646,2
283.357666,-0.179859027266502,0,0.0225622,2
283.4050293,-0.179859027266502,0,0.0225602,2
283.4859619,-0.179859027266502,0,0.0225574,2
283.5362549,-0.179859027266502,0,0.0225557,2
283.5993652,-0.179859027266502,0,0.0225534,2
283.6621399,-0.179859027266502,0,0.0225509,2
283.7607117,-0.179859027266502,0,0.0225472,2
283.8622742,-0.179859027266502,0,0.0225437,2
283.9551697,-0.179859027266502,0,0.0225402,2
284.0220947,-0.179859027266502,0,0.0225381,2
284.0674744,-0.179859027266502,0,0.0225361,2
284.1645203,-0.179859027266502,0,0.0225325,2
284.2634277,-0.179859027266502,0,0.0225289,2
284.3565369,-0.179859027266502,0,0.0225254,2
284.4225769,-0.179859027266502,0,0.0225228,2
284.4761658,-0.179859027266502,0,0.0225213,2
284.5546875,-0.179859027266502,0,0.0225178,2
284.633667,-0.179859027266502,0,0.0225148,2
284.7196655,-0.179859027266502,0,0.0225116,2
284.7685547,-0.179859027266502,0,0.0225096,2
284.8634949,-0.179859027266502,0,0.0225061,2
284.9481812,-0.179859027266502,0,0.022503,2
285.0284729,-0.179859027266502,0,0.0225,2
285.0903625,-0.179859027266502,0,0.0224975,2
285.1611633,-0.179859027266502,0,0.0224948,2
285.2250061,-0.179859027266502,0,0.0224923,2
285.2918091,-0.179859027266502,0,0.0224898,2
285.3734131,-0.179859027266502,0,0.0224867,2
285.4584045,-0.179859027266502,0,0.0224836,2
285.5379028,-0.179859027266502,0,0.0224805,2
285.6188965,-0.179859027266502,0,0.0224775,2
285.6984253,-0.179859027266502,0,0.0224741,2
285.7624817,-0.179859027266502,0,0.0224718,2
285.809906,-0.179859027266502,0,0.0224699,2
285.8921814,-0.179859027266502,0,0.0224668,2
285.9752197,-0.179859027266502,0,0.0224637,2
286.0546265,-0.179859027266502,0,0.0224606,2
286.1325684,-0.179859027266502,0,0.0224576,2
286.1834106,-0.179859027266502,0,0.0224558,2
286.252533,-0.179859027266502,0,0.0224529,2
286.3138428,-0.179859027266502,0,0.0224505,2
286.4109192,-0.179859027266502,0,0.0224466,2
286.5022583,-0.179859027266502,0,0.0224427,2
286.6013184,-0.179859027266502,0,0.0224395,2
286.6974487,-0.179859027266502,0,0.0224361,2
286.7459106,-0.179859027266502,0,0.0224343,2
286.8089294,-0.179859027266502,0,0.0224318,2
286.8734741,-0.179859027266502,0,0.0224292,2
286.9548645,-0.179859027266502,0,0.0224265,2
287.024292,-0.179859027266502,0,0.0224242,2
287.0766296,-0.179859027266502,0,0.0224222,2
287.172699,-0.179859027266502,0,0.0224184,2
287.2729492,-0.179859027266502,0,0.022415,2
287.3530273,-0.179859027266502,0,0.0224121,2
287.4343262,-0.179859027266502,0,0.0224092,2
287.4796753,-0.179859027266502,0,0.0224077,2
287.5430298,-0.179859027266502,0,0.0224054,2
287.63974,-0.179859027266502,0,0.0224022,2
287.7392273,-0.179859027266502,0,0.022399,2
287.7861328,-0.179859027266502,0,0.0223974,2
287.8672791,-0.179859027266502,0,0.0223945,2
287.9191284,-0.179859027266502,0,0.0223928,2
287.9804382,-0.179859027266502,0,0.0223908,2
288.0639343,-0.179859027266502,0,0.0223878,2
288.1105652,-0.179859027266502,0,0.022386,2
288.1907654,-0.179859027266502,0,0.0223837,2
288.2721252,-0.179859027266502,0,0.022381,2
288.337677,-0.179859027266502,0,0.0223788,2
288.3991699,-0.179859027266502,0,0.0223768,2
288.4640198,-0.179859027266502,0,0.0223748,2
288.5123291,-0.179859027266502,0,0.0223732,2
288.6025085,-0.179859027266502,0,0.0223707,2
288.6557922,-0.179859027266502,0,0.0223693,2
288.7192383,-0.179859027266502,0,0.0223672,2
288.7808533,-0.179859027266502,0,0.0223653,2
288.8780518,-0.179859027266502,0,0.0223624,2
288.9264832,-0.179859027266502,0,0.0223608,2
288.9957581,-0.179859027266502,0,0.0223586,2
289.0582275,-0.179859027266502,0,0.0223563,2
289.1230164,-0.179859027266502,0,0.0223543,2
289.2041626,-0.179859027266502,0,0.0223516,2
289.2583923,-0.179859027266502,0,0.0223499,2
289.3373108,-0.179859027266502,0,0.0223473,2
289.4208069,-0.179859027266502,0,0.0223444,2
289.5161743,-0.179859027266502,0,0.0223413,2
289.5975037,-0.179859027266502,0,0.0223388,2
289.6701355,-0.179859027266502,0,0.0223366,2
289.728363,-0.179859027266502,0,0.0223345,2
289.8082886,-0.179859027266502,0,0.0223316,2
289.8825684,-0.179859027266502,0,0.0223296,2
289.9468994,-0.179859027266502,0,0.0223271,2
290.0119629,-0.179859027266502,0,0.0223252,2
290.0916138,-0.179859027266502,0,0.0223226,2
290.1888123,-0.179859027266502,0,0.0223192,2
290.2379456,-0.179859027266502,0,0.0223177,2
290.3217468,-0.179859027266502,0,0.0223149,2
290.3884583,-0.179859027266502,0,0.0223127,2
290.4307556,-0.179859027266502,0,0.0223115,2
290.5332336,-0.179859027266502,0,0.0223077,2
290.5956726,-0.179859027266502,0,0.0223056,2
290.6592102,-0.179859027266502,0,0.0223034,2
290.707428,-0.179859027266502,0,0.0223018,2
290.769928,-0.179859027266502,0,0.0222997,2
290.8331604,-0.179859027266502,0,0.0222973,2
290.9165649,-0.179859027266502,0,0.0222945,2
290.9615784,-0.179859027266502,0,0.0222928,2
291.0593262,-0.179859027266502,0,0.0222895,2
291.1442871,-0.179859027266502,0,0.0222869,2
291.2238464,-0.179859027266502,0,0.0222841,2
291.3070984,-0.179859027266502,0,0.0222815,2
291.388916,-0.179859027266502,0,0.0222788,2
291.4355469,-0.179859027266502,0,0.0222769,2
291.5163269,-0.179859027266502,0,0.0222743,2
291.5622559,-0.179859027266502,0,0.0222726,2
291.6593323,-0.179859027266502,0,0.0222696,2
291.727356,-0.179859027266502,0,0.0222671,2
291.8057556,-0.179859027266502,0,0.0222646,2
291.8869019,-0.179859027266502,0,0.0222615,2
291.924469,-0.179859027266502,0,0.0222601,2
292.0180664,-0.179859027266502,0,0.0222568,2
292.0678406,-0.179859027266502,0,0.0222551,2
292.146759,-0.179859027266502,0,0.0222523,2
292.1965637,-0.179859027266502,0,0.0222502,2
292.2766724,-0.179859027266502,0,0.0222475,2
292.3557129,-0.179859027266502,0,0.0222446,2
292.4011841,-0.179859027266502,0,0.0222429,2
292.4821167,-0.179859027266502,0,0.0222401,2
292.5294495,-0.179859027266502,0,0.0222383,2
292.597168,-0.179859027266502,0,0.0222362,2
292.6741638,-0.179859027266502,0,0.0222333,2
292.758606,-0.179859027266502,0,0.02223,2
292.8542175,-0.179859027266502,0,0.0222269,2
292.9194641,-0.179859027266502,0,0.0222243,2
292.9710388,-0.179859027266502,0,0.0222227,2
293.0337219,-0.179859027266502,0,0.0222204,2
293.1116943,-0.179859027266502,0,0.0222172,2
293.1777954,-0.179859027266502,0,0.0222152,2
293.2227478,-0.179859027266502,0,0.0222134,2
293.3023071,-0.179859027266502,0,0.0222105,2
293.368103,-0.179859027266502,0,0.0222082,2
293.4350891,-0.179859027266502,0,0.0222058,2
293.4998474,-0.179859027266502,0,0.0222034,2
293.5825195,-0.179859027266502,0,0.0222005,2
293.6260986,-0.179859027266502,0,0.0221988,2
293.6972961,-0.179859027266502,0,0.0221965,2
293.7808228,-0.179859027266502,0,0.0221935,2
293.8721008,-0.179859027266502,0,0.02219,2
293.9396667,-0.179859027266502,0,0.0221877,2
294.0050354,-0.179859027266502,0,0.0221855,2
294.0999451,-0.179859027266502,0,0.022182,2
294.1806946,-0.179859027266502,0,0.0221794,2
294.2446594,-0.179859027266502,0,0.0221771,2
294.3101501,-0.179859027266502,0,0.0221747,2
294.3696594,-0.179859027266502,0,0.0221722,2
294.4584351,-0.179859027266502,0,0.0221695,2
294.5386353,-0.179859027266502,0,0.0221665,2
294.6023865,-0.179859027266502,0,0.0221643,2
294.6657715,-0.179859027266502,0,0.0221618,2
294.7142029,-0.179859027266502,0,0.02216,2
294.793396,-0.179859027266502,0,0.0221572,2
294.841095,-0.179859027266502,0,0.0221554,2
294.9380493,-0.179859027266502,0,0.0221518,2
295.0324097,-0.179859027266502,0,0.0221483,2
295.1370239,-0.179859027266502,0,0.0221447,2
295.1829529,-0.179859027266502,0,0.0221431,2
295.2650452,-0.179859027266502,0,0.0221402,2
295.3136292,-0.179859027266502,0,0.0221384,2
295.3780823,-0.179859027266502,0,0.0221358,2
295.4565125,-0.179859027266502,0,0.022133,2
295.537262,-0.179859027266502,0,0.0221299,2
295.6327515,-0.179859027266502,0,0.0221265,2
295.6969604,-0.179859027266502,0,0.0221242,2
295.7649841,-0.179859027266502,0,0.0221217,2
295.8137512,-0.179859027266502,0,0.0221201,2
295.8775024,-0.179859027266502,0,0.0221168,2
295.9944153,-0.179859027266502,0,0.0221128,2
296.0576782,-0.179859027266502,0,0.0221106,2
296.1444092,-0.179859027266502,0,0.0221078,2
296.1902771,-0.179859027266502,0,0.022106,2
296.2698669,-0.179859027266502,0,0.0221031,2
296.3362732,-0.179859027266502,0,0.0221008,2
296.4140625,-0.179859027266502,0,0.0220977,2
296.4823914,-0.179859027266502,0,0.0220956,2
296.5287476,-0.179859027266502,0,0.0220939,2
296.62677,-0.179859027266502,0,0.0220907,2
296.6856995,-0.179859027266502,0,0.0220882,2
296.7674866,-0.179859027266502,0,0.0220854,2
296.848938,-0.179859027266502,0,0.0220828,2
296.8992615,-0.179859027266502,0,0.0220809,2
296.960022,-0.179859027266502,0,0.0220787,2
297.046051,-0.179859027266502,0,0.0220758,2
297.0992126,-0.179859027266502,0,0.0220739,2
297.158905,-0.179859027266502,0,0.0220717,2
297.2374268,-0.179859027266502,0,0.0220687,2
297.3209534,-0.179859027266502,0,0.0220657,2
297.4144897,-0.179859027266502,0,0.0220625,2
297.4666138,-0.179859027266502,0,0.0220606,2
299.9982605,-0.179859027266502,0,0.0219077,2
299.9982605,-0.179859027266502,0,0.0219074,2
299.999054,-0.179859027266502,0,0.0219073,2
299.999054,-0.179859027266502,0,0.0219074,2
299.9986572,-0.179859027266502,0,0.0219074,2
299.9955444,-0.179859027266502,0,0.0219097,2
299.999054,-0.179859027266502,0,0.02191,2
299.9971008,-0.179859027266502,0,0.0219103,2
299.9920349,-0.179859027266502,0,0.0219104,2
299.9912415,-0.179859027266502,0,0.0219103,2
299.9885254,-0.179859027266502,0,0.0219106,2
299.8777466,-0.179859027266502,0,0.0219139,2
299.7627563,-0.179859027266502,0,0.0219178,2
299.6490173,-0.179859027266502,0,0.0219211,2
299.5287781,-0.179859027266502,0,0.0219251,2
299.3988647,-0.179859027266502,0,0.0219293,2
299.2722168,-0.179859027266502,0,0.0219334,2
299.1289978,-0.179859027266502,0,0.0219376,2
298.9932861,-0.179859027266502,0,0.0219419,2
298.8359985,-0.179859027266502,0,0.0219464,2
298.6820068,-0.179859027266502,0,0.0219514,2
298.5173035,-0.179859027266502,0,0.0219571,2
298.3512878,-0.179859027266502,0,0.0219623,2
298.1835022,-0.179859027266502,0,0.0219675,2
298.0340576,-0.179859027266502,0,0.0219726,2
297.8520203,-0.179859027266502,0,0.0219784,2
297.6880493,-0.179859027266502,0,0.021984,2
297.5041504,-0.179859027266502,0,0.02199,2
297.3208923,-0.179859027266502,0,0.0219956,2
297.1160278,-0.179859027266502,0,0.0220033,2
296.9141235,-0.179859027266502,0,0.0220099,2
296.6989746,-0.179859027266502,0,0.0220172,2
296.5123596,-0.179859027266502,0,0.0220233,2
296.2887878,-0.179859027266502,0,0.0220315,2
296.0856628,-0.179859027266502,0,0.0220383,2
295.9153442,-0.179859027266502,0,0.0220439,2
295.7183533,-0.179859027266502,0,0.0220511,2
295.5012512,-0.179859027266502,0,0.0220583,2
295.2788086,-0.179859027266502,0,0.0220661,2
295.0559387,-0.179859027266502,0,0.022074,2
294.8229065,-0.179859027266502,0,0.0220817,2
294.5860596,-0.179859027266502,0,0.0220899,2
294.3477478,-0.179859027266502,0,0.0220977,2
294.1352234,-0.179859027266502,0,0.022105,2
293.8472595,-0.179859027266502,0,0.0221147,2
293.633606,-0.179859027266502,0,0.022122,2
293.3909912,-0.179859027266502,0,0.0221298,2
293.1248474,-0.179859027266502,0,0.0221393,2
292.8547363,-0.179859027266502,0,0.0221491,2
292.5666199,-0.179859027266502,0,0.0221586,2
292.2904968,-0.179859027266502,0,0.0221688,2
292.0407104,-0.179859027266502,0,0.0221784,2
291.7530518,-0.179859027266502,0,0.0221884,2
291.4949646,-0.179859027266502,0,0.022198,2
291.1981201,-0.179859027266502,0,0.0222095,2
290.946106,-0.179859027266502,0,0.022219,2
290.6430359,-0.179859027266502,0,0.0222307,2
290.335144,-0.179859027266502,0,0.022243,2
290.0220642,-0.179859027266502,0,0.0222553,2
289.7085266,-0.179859027266502,0,0.0222669,2
289.4394836,-0.179859027266502,0,0.0222765,2
289.2233582,-0.179859027266502,0,0.0222846,2
288.9487305,-0.179859027266502,0,0.022296,2
288.6205444,-0.179859027266502,0,0.0223077,2
288.3563843,-0.179859027266502,0,0.0223168,2
288.0762024,-0.179859027266502,0,0.022328,2
287.7926025,-0.179859027266502,0,0.0223379,2
287.4516296,-0.179859027266502,0,0.0223508,2
287.0983582,-0.179859027266502,0,0.0223642,2
286.8092041,-0.179859027266502,0,0.0223732,2
286.5696106,-0.179859027266502,0,0.0223823,2
286.3314819,-0.179859027266502,0,0.0223907,2
286.0462952,-0.179859027266502,0,0.0224011,2
285.6772156,-0.179859027266502,0,0.0224139,2
285.2996216,-0.179859027266502,0,0.0224277,2
