Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo
50.0050774,109945.4921875,90.0144,0.0256444,2
50.0050774,110151.453125,90.0144,0.025645,2
50.0049286,110381.875,90.0144,0.0256457,2
50.0057602,110684.6015625,90.0144,0.0256468,2
50.0045433,110878.3046875,90.0144,0.0256472,2
50.0051537,111108.5234375,90.0144,0.0256479,2
50.005909,111217.46875,90.0144,0.0256483,2
50.0052261,111387.1015625,90.0144,0.0256493,2
50.0050011,111641.65625,90.0144,0.0256502,2
50.0056038,111884.0546875,90.0144,0.0256509,2
50.0059853,112102.6484375,90.0144,0.0256517,2
50.0064354,112344.9296875,90.0144,0.0256522,2
50.0061378,112587.15625,90.0144,0.0256532,2
50.0054512,112829.3984375,90.0144,0.0256537,2
50.0051537,113108.0546875,90.0144,0.0256544,2
50.0053024,113314.0,90.0144,0.0256551,2
50.0058365,113556.546875,90.0144,0.0256559,2
50.0050774,113798.8515625,90.0144,0.0256566,2
50.0053787,114125.703125,90.0144,0.0256576,2
50.0050011,114404.3984375,90.0144,0.0256581,2
50.0051537,114622.4375,90.0144,0.025659,2
50.0060616,114925.109375,90.0144,0.0256597,2
50.0056038,115155.3671875,90.0144,0.0256605,2
50.0046997,115373.9609375,90.0144,0.0256611,2
50.0045433,115616.34375,90.0144,0.0256619,2
50.0054512,115846.3359375,90.0144,0.0256625,2
50.0050774,116076.5703125,90.0144,0.0256628,2
50.0045433,116355.09375,90.0144,0.0256636,2
50.0053787,116621.515625,90.0144,0.0256644,2
50.0050011,116827.6875,90.0144,0.0256651,2
50.0052414,117191.1328125,90.0144,0.0256659,2
50.0059929,117457.6171875,90.0144,0.0256667,2
50.0060692,117651.6484375,90.0144,0.0256672,2
50.0064507,117954.375,90.0144,0.0256681,2
50.005619,118257.0625,90.0144,0.0256684,2
50.0061455,118463.0,90.0144,0.025669,2
50.0059929,118802.5078125,90.0144,0.0256697,2
50.0058441,119008.328125,90.0144,0.0256701,2
50.0061455,119250.3515625,90.0144,0.0256706,2
50.0059166,119480.640625,90.0144,0.0256711,2
50.0066032,119735.296875,90.0144,0.0256714,2
50.0056915,119965.2890625,90.0144,0.0256717,2
50.0068283,120219.9375,90.0144,0.0256722,2
50.0063782,120413.7421875,90.0144,0.0256725,2
50.0063782,120619.65625,90.0144,0.025673,2
50.0063019,120849.5234375,90.0144,0.0256735,2
50.0057678,121079.8125,90.0144,0.0256739,2
50.0063782,121322.2421875,90.0144,0.0256744,2
50.0064507,121746.359375,90.0144,0.025675,2
50.0059929,122098.0859375,90.0144,0.0256757,2
50.0057678,122303.96875,90.0144,0.0256762,2
50.0058441,122546.3984375,90.0144,0.0256768,2
50.005619,122776.4609375,90.0144,0.0256773,2
50.0059166,122994.2734375,90.0144,0.0256776,2
50.0061455,123248.625,90.0144,0.0256781,2
50.0056915,123479.0703125,90.0144,0.0256786,2
50.0063019,123769.953125,90.0144,0.025679,2
50.0058441,124000.1328125,90.0144,0.0256793,2
50.0061455,124339.171875,90.0144,0.0256797,2
50.0048828,124581.4765625,90.0144,0.02568,2
50.0053406,124811.703125,90.0144,0.0256803,2
50.0055656,125066.1171875,90.0144,0.0256808,2
50.0060997,125357.1953125,90.0144,0.0256812,2
50.0059395,125611.6484375,90.0144,0.0256815,2
50.005188,125938.609375,90.0144,0.0256817,2
50.0060997,126168.7265625,90.0144,0.025682,2
50.0045052,126519.71875,90.0144,0.0256825,2
50.0057907,126774.5,90.0144,0.0256828,2
50.0060997,127017.078125,90.0144,0.0256831,2
50.0065575,127234.9375,90.0144,0.0256832,2
50.0050392,127477.09375,90.0144,0.0256836,2
50.005188,127767.7734375,90.0144,0.0256837,2
50.0057144,127998.1171875,90.0144,0.025684,2
50.0057144,128215.8046875,90.0144,0.0256843,2
50.0054169,128483.34375,90.0144,0.0256848,2
50.0049553,128689.3671875,90.0144,0.025685,2
50.0054169,128943.5859375,90.0144,0.0256853,2
50.0057907,129161.421875,90.0144,0.0256856,2
50.005867,129440.015625,90.0144,0.0256861,2
50.0050392,129633.921875,90.0144,0.0256862,2
50.0057907,129936.6640625,90.0144,0.0256864,2
50.0050392,130167.109375,90.0144,0.0256866,2
50.0061798,130385.34375,90.0144,0.0256868,2
50.0054169,130627.3203125,90.0144,0.0256869,2
50.0049553,130857.4921875,90.0144,0.0256871,2
50.0060158,131148.421875,90.0144,0.0256872,2
50.0057907,131378.21875,90.0144,0.0256873,2
50.0057144,131620.453125,90.0144,0.0256873,2
50.0048447,131862.59375,90.0144,0.0256874,2
50.005909,132068.890625,90.0144,0.0256877,2
50.0042419,132310.828125,90.0144,0.0256878,2
50.006218,132553.25,90.0144,0.025688,2
50.0056839,132746.875,90.0144,0.0256881,2
50.0053101,133061.828125,90.0144,0.0256884,2
50.0056839,133292.203125,90.0144,0.0256886,2
50.0054588,133558.65625,90.0144,0.0256888,2
50.0057602,133801.03125,90.0144,0.025689,2
50.0052338,134031.203125,90.0144,0.0256892,2
50.0053864,134261.21875,90.0144,0.0256892,2
50.0056114,134515.46875,90.0144,0.0256892,2
50.0047684,134745.765625,90.0144,0.0256893,2
50.0056114,134927.953125,90.0144,0.0256896,2
50.0062943,135134.0,90.0144,0.0256897,2
50.0051613,135376.328125,90.0144,0.0256898,2
50.005085,135606.625,90.0144,0.0256898,2
50.0051613,135836.71875,90.0144,0.0256899,2
50.0054588,136091.09375,90.0144,0.0256899,2
50.0056839,136321.265625,90.0144,0.02569,2
50.0058365,136563.484375,90.0144,0.0256901,2
50.0059929,136854.453125,90.0144,0.0256904,2
50.0054588,137084.546875,90.0144,0.0256906,2
50.005085,137314.796875,90.0144,0.0256907,2
50.0056839,137569.234375,90.0144,0.0256906,2
50.0058365,137787.1875,90.0144,0.0256906,2
50.005909,138004.984375,90.0144,0.0256906,2
50.0052338,138247.65625,90.0144,0.0256907,2
50.0061455,138538.921875,90.0144,0.0256908,2
50.0048447,138756.875,90.0144,0.0256909,2
50.005188,139011.328125,90.0144,0.025691,2
50.0043564,139350.375,90.0144,0.0256909,2
50.0043564,139604.84375,90.0144,0.0256909,2
50.005188,139883.515625,90.0144,0.0256908,2
100.0089722,-140000.328125,90.0144,0.0256002,2
100.0082703,-140000.328125,90.0144,0.0256001,2
100.007431,-140000.328125,90.0144,0.0256002,2
100.0068817,-140000.328125,90.0144,0.0256004,2
100.0050659,-140000.328125,90.0144,0.0256003,2
100.0064545,-140000.328125,90.0144,0.0256003,2
100.007164,-140000.328125,90.0144,0.0256003,2
100.0079956,-140000.328125,90.0144,0.0256003,2
100.007576,-140000.328125,90.0144,0.0256002,2
100.007019,-140000.328125,90.0144,0.0256002,2
100.0063171,-140000.328125,90.0144,0.0256003,2
100.007576,-140000.328125,90.0144,0.0256002,2
100.0088348,-140000.328125,90.0144,0.0256001,2
100.0072937,-140000.328125,90.0144,0.0256,2
100.007576,-140000.953125,90.0144,0.0256,2
100.0064545,-140000.984375,90.0144,0.0255999,2
100.0067368,-140001.0,90.0144,0.0255999,2
100.0065994,-140001.03125,90.0144,0.0255999,2
100.0057602,-140001.03125,90.0144,0.0255999,2
100.007164,-140001.078125,90.0144,0.0255998,2
100.0150757,-140001.046875,90.0144,0.0255998,2
100.0160522,-140000.578125,90.0144,0.0255999,2
100.0139618,-139755.578125,90.0144,0.0255997,2
100.0150757,-139539.765625,90.0144,0.0255998,2
100.0133972,-139205.453125,90.0144,0.0256,2
100.0149384,-138979.203125,90.0144,0.0256002,2
100.0131226,-138657.671875,90.0144,0.0256006,2
100.012558,-138334.65625,90.0144,0.025601,2
100.0118637,-138131.15625,90.0144,0.0256015,2
100.0132675,-137772.1875,90.0144,0.025602,2
100.0129852,-137544.8125,90.0144,0.0256024,2
100.012558,-137257.328125,90.0144,0.025603,2
100.0114517,-136994.140625,90.0144,0.0256035,2
100.0111694,-136706.625,90.0144,0.0256042,2
100.0114517,-136431.15625,90.0144,0.0256047,2
100.0092239,-136191.859375,90.0144,0.0256053,2
100.0100555,-135976.171875,90.0144,0.0256057,2
100.0107498,-135736.734375,90.0144,0.0256062,2
100.0102005,-135413.328125,90.0144,0.0256066,2
100.0102005,-135222.125,90.0144,0.0256072,2
100.0104828,-134957.9375,90.0144,0.0256081,2
100.0083847,-134646.546875,90.0144,0.0256087,2
100.0076904,-134431.078125,90.0144,0.0256092,2
100.0113144,-134191.578125,90.0144,0.0256098,2
100.0078354,-133940.140625,90.0144,0.0256103,2
100.0071259,-133664.71875,90.0144,0.0256109,2
100.0068588,-133317.15625,90.0144,0.0256118,2
100.0100555,-133125.640625,90.0144,0.0256124,2
100.0093613,-132826.40625,90.0144,0.0256131,2
100.0104675,-132598.9375,90.0144,0.0256138,2
100.0081024,-132263.359375,90.0144,0.0256144,2
100.0100555,-132000.21875,90.0144,0.0256152,2
100.009491,-131808.828125,90.0144,0.0256155,2
100.0078201,-131545.328125,90.0144,0.0256162,2
100.0079651,-131281.65625,90.0144,0.0256168,2
100.0068436,-131066.3359375,90.0144,0.0256173,2
100.0065765,-130755.203125,90.0144,0.0256181,2
100.0072708,-130467.8828125,90.0144,0.0256188,2
100.0049057,-130240.21875,90.0144,0.0256193,2
100.005867,-129928.7734375,90.0144,0.0256199,2
100.0044785,-129641.109375,90.0144,0.0256206,2
100.005455,-129353.8515625,90.0144,0.0256213,2
100.0051727,-129138.265625,90.0144,0.025622,2
100.0056,-128910.921875,90.0144,0.0256226,2
100.0036469,-128575.796875,90.0144,0.0256231,2
100.0046234,-128311.8203125,90.0144,0.0256237,2
100.0032196,-128060.1484375,90.0144,0.0256243,2
100.0035019,-127784.7890625,90.0144,0.0256247,2
100.0018311,-127593.2421875,90.0144,0.0256252,2
100.0029526,-127341.9140625,90.0144,0.0256257,2
100.0025253,-127054.3671875,90.0144,0.0256264,2
100.0011368,-126682.984375,90.0144,0.0256271,2
100.0037842,-126503.3515625,90.0144,0.0256276,2
100.0014114,-126108.296875,90.0144,0.0256284,2
99.9976501,-125856.7578125,90.0144,0.0256288,2
99.9983444,-125617.375,90.0144,0.0256294,2
99.9976501,-125306.0703125,90.0144,0.0256305,2
99.998764,-124969.890625,90.0144,0.025631,2
99.9965286,-124730.4296875,90.0144,0.0256318,2
99.9983444,-124490.9375,90.0144,0.0256321,2
99.9961166,-124203.59375,90.0144,0.0256328,2
99.9977875,-123976.2734375,90.0144,0.0256335,2
99.9965286,-123617.0234375,90.0144,0.0256341,2
99.9954224,-123413.0078125,90.0144,0.0256345,2
99.9950027,-123137.6328125,90.0144,0.025635,2
99.9965286,-122862.3984375,90.0144,0.0256354,2
99.9951401,-122515.0859375,90.0144,0.0256361,2
99.9930496,-122155.875,90.0144,0.0256369,2
99.9951401,-121940.3203125,90.0144,0.0256374,2
99.9933319,-121604.3515625,90.0144,0.0256381,2
99.9945755,-121185.2890625,90.0144,0.0256389,2
99.9940262,-120850.0703125,90.0144,0.0256395,2
99.9915237,-120634.5234375,90.0144,0.02564,2
99.9954224,-120287.4453125,90.0144,0.0256408,2
99.9948578,-120035.5625,90.0144,0.0256411,2
99.993187,-119748.109375,90.0144,0.0256416,2
99.993187,-119556.8046875,90.0144,0.025642,2
99.9934692,-119269.2265625,90.0144,0.0256425,2
99.9937439,-119065.6875,90.0144,0.0256431,2
99.9848557,-118694.671875,90.0144,0.0256437,2
99.9855499,-118323.0625,90.0144,0.0256445,2
99.9865265,-117975.796875,90.0144,0.0256452,2
99.9858322,-117784.21875,90.0144,0.0256455,2
99.9840164,-117544.8046875,90.0144,0.025646,2
99.9851379,-117317.328125,90.0144,0.0256465,2
99.9875031,-117005.890625,90.0144,0.0256469,2
99.9856873,-116790.234375,90.0144,0.0256473,2
99.9847107,-116574.734375,90.0144,0.0256476,2
99.9856873,-116227.578125,90.0144,0.025648,2
99.9835968,-115987.96875,90.0144,0.0256485,2
99.9841614,-115688.5859375,90.0144,0.0256489,2
99.9852676,-115341.3984375,90.0144,0.0256496,2
99.9837341,-115113.125,90.0144,0.0256501,2
99.9835968,-114765.8828125,90.0144,0.0256506,2
99.9838791,-114430.6171875,90.0144,0.0256512,2
99.9824753,-114190.890625,90.0144,0.0256516,2
99.9845734,-113879.4375,90.0144,0.0256521,2
99.9845734,-113687.9453125,90.0144,0.0256524,2
99.9837341,-113436.1015625,90.0144,0.0256528,2
99.985405,-113196.734375,90.0144,0.0256531,2
99.9844284,-112993.2734375,90.0144,0.0256534,2
99.9841614,-112669.8984375,90.0144,0.0256537,2
99.9858322,-112334.75,90.0144,0.0256541,2
99.9841614,-111975.078125,90.0144,0.0256546,2
99.9845734,-111771.5,90.0144,0.025655,2
99.9860992,-111531.890625,90.0144,0.0256555,2
99.9872208,-111172.8125,90.0144,0.0256559,2
99.9870758,-110933.1953125,90.0144,0.0256564,2
99.9855499,-110705.609375,90.0144,0.0256567,2
99.9867935,-110478.375,90.0144,0.025657,2
99.9869385,-110238.546875,90.0144,0.0256575,2
99.9866562,-109999.0078125,90.0144,0.0256577,2
99.9881897,-109735.5859375,90.0144,0.0256579,2
99.9865112,-109496.0078125,90.0144,0.0256584,2
99.9887466,-109160.8515625,90.0144,0.0256587,2
99.9874878,-108921.34375,90.0144,0.0256591,2
99.9877701,-108693.2578125,90.0144,0.0256596,2
99.9863815,-108357.796875,90.0144,0.0256599,2
99.9874878,-108154.421875,90.0144,0.0256602,2
99.9891663,-107795.6171875,90.0144,0.0256605,2
99.9872208,-107507.6015625,90.0144,0.025661,2
99.9884644,-107256.09375,90.0144,0.0256614,2
99.9877701,-106944.703125,90.0144,0.0256616,2
99.9880524,-106716.9140625,90.0144,0.0256618,2
99.9891663,-106358.046875,90.0144,0.025662,2
99.989296,-106154.4140625,90.0144,0.0256622,2
99.9880524,-105938.734375,90.0144,0.0256623,2
99.9883194,-105663.5859375,90.0144,0.0256626,2
99.9879074,-105460.015625,90.0144,0.0256628,2
99.9874878,-105113.015625,90.0144,0.025663,2
99.988884,-104777.6171875,90.0144,0.0256632,2
99.9870758,-104574.0703125,90.0144,0.0256635,2
99.9891663,-104358.5546875,90.0144,0.0256636,2
99.995285,-104095.15625,90.0144,0.0256639,2
99.9945755,-103807.78125,90.0144,0.025664,2
99.9947205,-103496.1953125,90.0144,0.0256643,2
99.9938812,-103304.5,90.0144,0.0256643,2
99.9930496,-103029.3203125,90.0144,0.0256646,2
99.9937439,-102825.7890625,90.0144,0.0256647,2
99.9944458,-102526.4453125,90.0144,0.0256649,2
99.9959793,-102298.9609375,90.0144,0.025665,2
99.9938812,-101939.2734375,90.0144,0.0256653,2
99.993187,-101699.7109375,90.0144,0.0256654,2
99.9933319,-101520.1953125,90.0144,0.0256654,2
99.9940262,-101208.8203125,90.0144,0.0256655,2
99.9936142,-100981.4375,90.0144,0.0256656,2
99.9954224,-100753.875,90.0144,0.0256657,2
99.9945755,-100394.3984375,90.0144,0.0256659,2
99.9933319,-100154.9609375,90.0144,0.025666,2
99.9937439,-99855.65625,90.0144,0.0256661,2
99.9940262,-99484.5,90.0144,0.0256662,2
99.9944458,-99185.03125,90.0144,0.0256664,2
99.9948578,-98958.0234375,90.0144,0.0256664,2
99.993187,-98717.4921875,90.0144,0.0256666,2
99.9936142,-98514.0234375,90.0144,0.0256666,2
99.9929047,-98214.4375,90.0144,0.0256667,2
99.9934692,-97807.6875,90.0144,0.0256667,2
99.9943085,-97496.203125,90.0144,0.0256667,2
99.9943085,-97160.828125,90.0144,0.0256667,2
99.9912491,-96885.25,90.0144,0.0256667,2
99.9929199,-96562.21875,90.0144,0.0256667,2
99.9919434,-96322.6171875,90.0144,0.0256666,2
99.9925079,-96023.4609375,90.0144,0.0256666,2
99.9933472,-95652.1796875,90.0144,0.0256665,2
99.9915314,-95328.140625,90.0144,0.0256665,2
99.9927826,-94981.1015625,90.0144,0.0256663,2
99.9909668,-94765.6015625,90.0144,0.0256662,2
99.9919434,-94549.8203125,90.0144,0.0256662,2
99.9919434,-94298.640625,90.0144,0.0256662,2
99.9915314,-94023.53125,90.0144,0.0256662,2
99.9932022,-93783.515625,90.0144,0.025666,2
99.9911118,-93544.0703125,90.0144,0.0256657,2
99.9925079,-93196.8671875,90.0144,0.0256654,2
99.9915314,-92957.375,90.0144,0.0256653,2
99.9920883,-92741.96875,90.0144,0.0256652,2
99.9915314,-92454.640625,90.0144,0.025665,2
99.9926376,-92214.8203125,90.0144,0.0256648,2
99.991394,-91951.2890625,90.0144,0.0256645,2
99.9906998,-91664.2265625,90.0144,0.0256642,2
99.991806,-91412.5234375,90.0144,0.0256641,2
99.9929199,-91137.359375,90.0144,0.0256641,2
99.9923706,-90766.15625,90.0144,0.025664,2
99.9908295,-90526.53125,90.0144,0.0256638,2
99.9919434,-90215.0859375,90.0144,0.0256636,2
99.991806,-89963.5625,90.0144,0.0256632,2
99.9829102,-89748.3359375,90.0144,0.0256632,2
99.9838791,-89484.765625,90.0144,0.0256629,2
99.9823532,-89149.609375,90.0144,0.0256626,2
99.9837494,-88897.578125,90.0144,0.0256621,2
99.9829102,-88693.890625,90.0144,0.0256619,2
99.9823532,-88370.5625,90.0144,0.0256616,2
99.9831848,-88155.2265625,90.0144,0.0256612,2
99.9827728,-87819.6875,90.0144,0.0256608,2
99.9824905,-87604.3203125,90.0144,0.0256606,2
99.9842987,-87364.7734375,90.0144,0.0256602,2
99.9830399,-87053.2265625,90.0144,0.0256599,2
99.9837494,-86706.125,90.0144,0.0256596,2
99.9841614,-86490.4453125,90.0144,0.0256592,2
99.9824905,-86251.0859375,90.0144,0.0256588,2
99.9824905,-85915.75,90.0144,0.0256583,2
99.9823532,-85688.21875,90.0144,0.0256582,2
99.9836044,-85412.25,90.0144,0.0256576,2
99.9824905,-85172.9296875,90.0144,0.0256571,2
99.9829102,-84813.765625,90.0144,0.0256566,2
99.9822083,-84586.375,90.0144,0.0256562,2
99.9817963,-84286.9765625,90.0144,0.0256555,2
99.9831848,-83999.3671875,90.0144,0.0256548,2
99.9830399,-83711.921875,90.0144,0.0256543,2
99.9822083,-83364.703125,90.0144,0.0256536,2
99.9831848,-82993.5234375,90.0144,0.0256532,2
99.9829102,-82778.15625,90.0144,0.0256526,2
99.9880524,-82406.6484375,90.0144,0.0256518,2
99.9897232,-82179.0703125,90.0144,0.0256513,2
99.9877701,-81843.3828125,90.0144,0.0256507,2
99.9877701,-81592.1171875,90.0144,0.0256501,2
99.9874878,-81364.671875,90.0144,0.0256497,2
99.9877701,-81089.234375,90.0144,0.0256489,2
99.9869385,-80753.9609375,90.0144,0.0256483,2
99.9887466,-80514.0625,90.0144,0.0256476,2
99.9879074,-80298.7890625,90.0144,0.0256472,2
99.9879074,-79987.4296875,90.0144,0.0256464,2
99.9890289,-79640.3984375,90.0144,0.0256456,2
99.9884644,-79388.9453125,90.0144,0.0256448,2
99.9881897,-79197.265625,90.0144,0.0256441,2
99.9883194,-78838.46875,90.0144,0.0256431,2
99.9897232,-78586.640625,90.0144,0.0256423,2
99.9879074,-78371.3359375,90.0144,0.0256417,2
99.9883194,-78060.0078125,90.0144,0.0256409,2
99.9883194,-77724.84375,90.0144,0.0256398,2
99.9895782,-77509.390625,90.0144,0.0256391,2
99.9873581,-77173.8203125,90.0144,0.0256381,2
99.9900055,-76946.203125,90.0144,0.0256375,2
99.9887466,-76622.953125,90.0144,0.0256367,2
99.9894409,-76299.7421875,90.0144,0.0256357,2
99.9886017,-75928.546875,90.0144,0.0256347,2
99.9894409,-75736.421875,90.0144,0.025634,2
99.988884,-75472.8125,90.0144,0.0256331,2
99.9947281,-75257.28125,90.0144,0.0256325,2
99.9944458,-74958.1640625,90.0144,0.0256316,2
99.9961166,-74778.3359375,90.0144,0.0256306,2
99.9947281,-74539.0625,90.0144,0.0256297,2
99.9944458,-74287.484375,90.0144,0.0256289,2
99.9940262,-74023.9375,90.0144,0.0256279,2
99.995285,-73676.6171875,90.0144,0.0256265,2
99.9944458,-73413.34375,90.0144,0.0256256,2
99.9951401,-73209.65625,90.0144,0.0256246,2
99.9973755,-72874.3828125,90.0144,0.0256231,2
99.9941635,-72563.25,90.0144,0.0256221,2
99.9933319,-72370.8984375,90.0144,0.0256214,2
99.9958344,-72131.2734375,90.0144,0.0256203,2
99.9945908,-71748.15625,90.0144,0.0256187,2
99.9951401,-71400.9609375,90.0144,0.0256173,2
99.9963989,-71197.328125,90.0144,0.0256167,2
99.9938812,-70946.171875,90.0144,0.0256154,2
99.9934692,-70634.359375,90.0144,0.0256144,2
99.9945908,-70430.84375,90.0144,0.0256134,2
99.993187,-70215.453125,90.0144,0.0256126,2
99.9950027,-69975.8671875,90.0144,0.0256113,2
99.993187,-69736.3125,90.0144,0.0256104,2
99.9929199,-69449.125,90.0144,0.0256093,2
99.9930496,-69233.1953125,90.0144,0.0256082,2
99.9934692,-69017.125,90.0144,0.025607,2
99.9937515,-68646.09375,90.0144,0.0256054,2
99.9940262,-68286.703125,90.0144,0.0256037,2
99.9879074,-68071.3671875,90.0144,0.0256024,2
99.9870758,-67676.3671875,90.0144,0.0256006,2
99.9872208,-67484.5546875,90.0144,0.0255997,2
99.9870758,-67197.15625,90.0144,0.0255984,2
99.9869385,-66993.5390625,90.0144,0.0255971,2
99.9873581,-66778.171875,90.0144,0.0255959,2
99.9856796,-66466.8125,90.0144,0.0255944,2
99.9863815,-66251.2890625,90.0144,0.0255931,2
99.9856796,-65891.8359375,90.0144,0.0255914,2
99.9852676,-65664.125,90.0144,0.02559,2
99.985817,-65388.96875,90.0144,0.0255885,2
99.9862442,-65017.734375,90.0144,0.0255866,2
99.9855499,-64826.02734375,90.0144,0.0255851,2
99.9834518,-64454.8515625,90.0144,0.025583,2
99.9856796,-64227.23046875,90.0144,0.0255815,2
99.9845734,-64011.5703125,90.0144,0.0255806,2
99.9872208,-63784.296875,90.0144,0.0255795,2
99.9847031,-63448.70703125,90.0144,0.0255773,2
99.9848404,-63125.625,90.0144,0.0255752,2
99.9851227,-62766.7265625,90.0144,0.0255732,2
99.9866562,-62562.39453125,90.0144,0.0255716,2
99.9852676,-62322.65625,90.0144,0.0255704,2
99.9856796,-62047.3984375,90.0144,0.0255687,2
99.9845734,-61807.796875,90.0144,0.0255672,2
99.9835968,-61436.8515625,90.0144,0.025565,2
99.9863815,-61197.41796875,90.0144,0.0255635,2
99.9833145,-60921.70703125,90.0144,0.0255615,2
99.9731827,-60586.20703125,90.0144,0.0255594,2
99.973877,-60251.18359375,90.0144,0.0255573,2
99.9723434,-60035.49609375,90.0144,0.0255557,2
99.973465,-59807.953125,90.0144,0.0255541,2
99.9731827,-59532.6171875,90.0144,0.0255524,2
99.9730377,-59304.734375,90.0144,0.0255506,2
99.9715118,-59040.98828125,90.0144,0.0255488,2
99.973732,-58837.84765625,90.0144,0.0255472,2
99.9722061,-58598.10546875,90.0144,0.0255455,2
99.9726257,-58382.49609375,90.0144,0.0255438,2
99.9748459,-58155.1328125,90.0144,0.0255419,2
99.9740143,-57831.828125,90.0144,0.02554,2
99.9731827,-57639.99609375,90.0144,0.0255387,2
99.9744339,-57412.453125,90.0144,0.0255367,2
99.9727554,-57113.19140625,90.0144,0.0255348,2
99.9735947,-56921.4609375,90.0144,0.025533,2
99.9724884,-56706.0546875,90.0144,0.025531,2
99.973877,-56346.7734375,90.0144,0.0255284,2
99.9715118,-56047.0546875,90.0144,0.0255266,2
99.973732,-55831.2421875,90.0144,0.0255245,2
99.973465,-55496.0078125,90.0144,0.0255221,2
99.9731827,-55244.453125,90.0144,0.02552,2
99.973732,-54981.08203125,90.0144,0.0255175,2
99.9722061,-54598.0625,90.0144,0.0255149,2
99.9726257,-54250.31640625,90.0144,0.0255119,2
99.9751282,-53915.08984375,90.0144,0.0255092,2
99.9723434,-53711.8125,90.0144,0.0255071,2
99.9880371,-53412.19140625,90.0144,0.0255051,2
99.9891586,-53160.67578125,90.0144,0.0255033,2
99.9887466,-52933.32421875,90.0144,0.0255015,2
99.988884,-52753.8671875,90.0144,0.0254997,2
99.9886017,-52502.4375,90.0144,0.025497,2
99.9881821,-52215.01171875,90.0144,0.0254946,2
99.9883194,-51975.703125,90.0144,0.0254924,2
99.9884644,-51772.05078125,90.0144,0.0254902,2
99.9887466,-51532.71875,90.0144,0.0254882,2
99.9887466,-51317.125,90.0144,0.0254866,2
99.9905548,-51065.67578125,90.0144,0.025484,2
99.989296,-50849.80859375,90.0144,0.0254819,2
99.989296,-50538.4296875,90.0144,0.0254792,2
99.9901352,-50323.109375,90.0144,0.0254771,2
99.9895782,-50095.42578125,90.0144,0.0254752,2
99.9899902,-49772.1953125,90.0144,0.0254721,2
99.9898529,-49424.60546875,90.0144,0.0254683,2
99.9902725,-49184.8203125,90.0144,0.0254661,2
99.989296,-48885.3828125,90.0144,0.0254626,2
99.9891586,-48538.0546875,90.0144,0.0254591,2
99.988884,-48178.86328125,90.0144,0.0254557,2
99.9895782,-47963.50390625,90.0144,0.0254542,2
99.988884,-47711.87109375,90.0144,0.0254515,2
99.9891586,-47424.38671875,90.0144,0.0254488,2
99.9899902,-47185.0625,90.0144,0.0254462,2
99.9901352,-46957.4140625,90.0144,0.0254435,2
99.9897232,-46742.15625,90.0144,0.0254417,2
99.9894409,-46502.33984375,90.0144,0.0254387,2
99.9870758,-46274.96484375,90.0144,0.0254364,2
99.9859619,-46010.80078125,90.0144,0.0254336,2
99.9867935,-45771.15234375,90.0144,0.0254308,2
99.9849854,-45364.16015625,90.0144,0.0254267,2
99.985817,-45100.87890625,90.0144,0.0254238,2
99.9870758,-44813.4453125,90.0144,0.0254201,2
99.9873581,-44453.94921875,90.0144,0.0254161,2
99.9859619,-44238.36328125,90.0144,0.0254136,2
99.9873581,-43986.85546875,90.0144,0.0254109,2
99.9867935,-43699.55078125,90.0144,0.0254081,2
99.9866638,-43496.01171875,90.0144,0.0254049,2
99.985817,-43112.8125,90.0144,0.025401,2
99.9856873,-42777.00390625,90.0144,0.0253969,2
99.985817,-42441.53515625,90.0144,0.0253937,2
99.9859619,-42178.234375,90.0144,0.0253904,2
99.9869385,-41986.5703125,90.0144,0.0253884,2
99.9863815,-41663.3046875,90.0144,0.0253843,2
99.9870758,-41459.81640625,90.0144,0.0253815,2
99.9859619,-41220.09765625,90.0144,0.0253788,2
99.985817,-40980.66796875,90.0144,0.0253757,2
99.985405,-40764.85546875,90.0144,0.0253728,2
99.9845734,-40453.6875,90.0144,0.0253693,2
99.9855499,-40118.41015625,90.0144,0.0253646,2
99.9849854,-39771.2578125,90.0144,0.0253601,2
99.9855499,-39555.7578125,90.0144,0.0253578,2
99.9844284,-39316.01953125,90.0144,0.0253552,2
99.9848557,-39088.35546875,90.0144,0.025352,2
99.9787292,-38813.05859375,90.0144,0.0253477,2
99.9790115,-38609.55078125,90.0144,0.0253449,2
99.9798431,-38370.140625,90.0144,0.0253414,2
99.9792938,-38118.73046875,90.0144,0.0253384,2
99.9791489,-37818.82421875,90.0144,0.025335,2
99.9785843,-37507.08984375,90.0144,0.0253302,2
99.9795609,-37280.1171875,90.0144,0.0253272,2
99.9772034,-37028.5390625,90.0144,0.025324,2
99.9792938,-36824.734375,90.0144,0.0253209,2
99.9791489,-36597.8515625,90.0144,0.0253185,2
99.9791489,-36285.80078125,90.0144,0.025314,2
99.9792938,-36058.0859375,90.0144,0.0253106,2
99.9783173,-35698.8203125,90.0144,0.0253056,2
99.9790115,-35471.1171875,90.0144,0.0253024,2
99.9785843,-35231.8828125,90.0144,0.0252991,2
99.978035,-35004.5390625,90.0144,0.0252956,2
99.9791489,-34800.62109375,90.0144,0.0252923,2
99.9776154,-34500.94140625,90.0144,0.0252885,2
99.9794235,-34261.60546875,90.0144,0.0252848,2
99.9781723,-34010.1796875,90.0144,0.0252819,2
99.978035,-33806.44921875,90.0144,0.0252771,2
99.9787292,-33483.33203125,90.0144,0.0252735,2
