Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
6.0108414,-97257.15625,0.0,0.0274735,2,6.01,0.0
6.0110388,-96909.6640625,0.0,0.0274707,2,6.01,0.0
6.0102324,-96562.484375,0.0,0.0274681,2,6.01,0.0
6.0115461,-96311.0390625,0.0,0.0274655,2,6.01,0.0
6.0107927,-96119.40625,0.0,0.0274634,2,6.01,0.0
6.011385,-95879.8203125,0.0,0.0274612,2,6.01,0.0
6.0104785,-95664.7109375,0.0,0.0274585,2,6.01,0.0
6.0119224,-95316.53125,0.0,0.0274545,2,6.01,0.0
6.0102634,-95005.203125,0.0,0.027451,2,6.01,0.0
6.0106087,-94765.6953125,0.0,0.0274468,2,6.01,0.0
6.0117302,-94514.2265625,0.0,0.0274436,2,6.01,0.0
6.0123377,-94298.8359375,0.0,0.0274409,2,6.01,0.0
6.0113387,-94059.3515625,0.0,0.0274365,2,6.01,0.0
6.0115924,-93783.6015625,0.0,0.0274317,2,6.01,0.0
6.0118918,-93520.1953125,0.0,0.0274277,2,6.01,0.0
6.0109539,-93185.0390625,0.0,0.0274221,2,6.01,0.0
6.0114775,-92969.5859375,0.0,0.0274189,2,6.01,0.0
6.0123763,-92742.0546875,0.0,0.0274147,2,6.01,0.0
6.0111074,-92526.390625,0.0,0.0274106,2,6.01,0.0
6.0118613,-92286.953125,0.0,0.0274066,2,6.01,0.0
6.0117154,-92179.15625,0.0,0.0274044,2,6.01,0.0
6.0114388,-91855.8828125,0.0,0.0273982,2,6.01,0.0
6.0116153,-91640.3046875,0.0,0.0273944,2,6.01,0.0
6.0116997,-91424.75,0.0,0.0273913,2,6.01,0.0
6.0123448,-91173.28125,0.0,0.0273869,2,6.01,0.0
6.0112391,-90921.78125,0.0,0.0273835,2,6.01,0.0
6.0123301,-90718.359375,0.0,0.027379,2,6.01,0.0
6.0119152,-90502.6484375,0.0,0.0273768,2,6.01,0.0
6.0116534,-90155.4453125,0.0,0.0273719,2,6.01,0.0
6.012053,-89975.8671875,0.0,0.0273691,2,6.01,0.0
6.0125751,-89796.203125,0.0,0.0273663,2,6.01,0.0
